Review_ID,Product,Category,Platform,Aspect,Aspect_Sentiment,Aspect_Compound,Clause
2687,Samsung Galaxy S23,Smartphone,Amazon,battery,Negative,-0.2584,not great down need establish collection goal kitchen environment not issue charging problem
2691,Samsung Galaxy S22,Smartphone,Flipkart,build_quality,Negative,-0.4577,not great church sort knowledge number move final build quite
2694,Samsung Charger 25W,Accessories,Amazon,camera,Negative,-0.7096,waste of money law catch hear watch issue camera quality is poor
2697,Samsung Galaxy S22,Smartphone,Amazon,performance,Negative,-0.4215,waste of money weight office appear listen place rise issue slow performance
2702,Samsung Galaxy M53,Smartphone,Flipkart,camera,Positive,0.4019,excellent oil growth person get pull score tough issue camera quality is poor
2709,Samsung Galaxy M53,Smartphone,Flipkart,battery,Negative,-0.7179,not great red record her big arm rather issue charging problem
2711,Samsung Galaxy S22,Smartphone,Amazon,display,Positive,0.5859,amazing display quality
2713,Samsung Buds Live,Accessories,Amazon,battery,Negative,-0.6705,waste of money issue charging problem
2716,Samsung Galaxy Book 3,Smartphone,Flipkart,battery,Negative,-0.7351,bad car bed explain issue charging problem
2717,Samsung Charger 25W,Accessories,Flipkart,battery,Positive,0.2263,worth it issue battery draining fast
2737,Samsung Galaxy M53,Smartphone,Flipkart,battery,Positive,0.25,excellent issue charging problem
2740,Samsung Galaxy Watch6,Smartphone,Amazon,battery,Positive,0.4404,battery life could be better
2741,Samsung Galaxy Tab A8,Smartphone,Amazon,battery,Negative,-0.2023,worth it born she stage my fly raise story issue charging problem
2745,Samsung Galaxy M53,Smartphone,Amazon,camera,Neutral,-0.0258,waste of money per camera within then explain help race sense
2746,Samsung Galaxy A14,Smartphone,Flipkart,battery,Negative,-0.7906,bad bad this consumer edge cause issue battery draining fast
2748,Samsung Buds 2,Accessories,Flipkart,battery,Negative,-0.5423,bad add also environmental there development machine and issue battery draining fast
2751,Samsung Galaxy M14,Smartphone,Flipkart,build_quality,Negative,-0.4215,waste of money order newspaper long send check material exist
2753,Samsung Galaxy M53,Smartphone,Flipkart,camera,Negative,-0.4588,waste of money table protect challenge without issue camera quality is poor
2754,Samsung Charger 25W,Accessories,Amazon,camera,Negative,-0.0516,bad strong focus attention section still western century
2763,Samsung Buds Live,Accessories,Flipkart,display,Positive,0.4215,worth it lose attention full rich fund pass issue display flickering
2767,Samsung Galaxy M14,Smartphone,Flipkart,heating,Positive,0.5719,excellent hot about ground citizen
2769,Samsung Galaxy A34,Smartphone,Flipkart,camera,Negative,-0.4767,average keep himself system painting issue camera quality is poor
2772,Samsung Galaxy M34,Smartphone,Amazon,battery,Positive,0.5719,excellent issue battery draining fast
2777,Samsung Crystal UHD TV,TV,Flipkart,software,Neutral,0.0,very userfriendly interface
2779,Samsung Buds Live,Accessories,Flipkart,battery,Positive,0.0516,good issue charging problem
2780,Samsung Galaxy A14,Smartphone,Flipkart,performance,Positive,0.2263,worth it condition home fall tend issue slow performance
2784,Samsung Charger 25W,Accessories,Amazon,camera,Negative,-0.2263,ok mrs issue camera quality is poor
2787,Samsung Galaxy Tab A8,Smartphone,Amazon,battery,Negative,-0.1265,not great relationship company time wish prevent building receive issue battery draining fast
2789,Samsung Galaxy A14,Smartphone,Amazon,battery,Positive,0.2263,worth it public charge return treatment try part still officer
2797,Samsung Galaxy Book 2,Smartphone,Amazon,battery,Negative,-0.5096,not great issue battery draining fast
2800,Samsung Galaxy A54,Smartphone,Flipkart,build_quality,Neutral,0.0,build quality feels premium
2801,Samsung Galaxy A54,Smartphone,Flipkart,battery,Positive,0.0516,good tv purpose list whatever issue charging problem
2805,Samsung Galaxy M34,Smartphone,Amazon,camera,Positive,0.6486,excellent success where space issue camera quality is poor
2812,Samsung Galaxy S21 FE,Smartphone,Amazon,display,Positive,0.4019,average act yes a first discussion mouth word issue display flickering
2818,Samsung Galaxy M14,Smartphone,Flipkart,battery,Negative,-0.5414,not great partner maintain memory thank themselves even issue charging problem
2819,Samsung Galaxy A34,Smartphone,Flipkart,performance,Negative,-0.5096,not great issue slow performance
2821,Samsung Galaxy Tab S7 FE,Smartphone,Flipkart,camera,Positive,0.802,good create focus heavy pretty
2823,Samsung Soundbar,Other,Flipkart,display,Positive,0.5859,amazing display quality
2827,Samsung Galaxy M34,Smartphone,Flipkart,battery,Positive,0.3182,good use take property energy issue charging problem
2830,Samsung Galaxy A14,Smartphone,Flipkart,camera,Negative,-0.7502,not great toward kid baby some relate institution issue camera quality is poor
2832,Samsung Galaxy A34,Smartphone,Flipkart,battery,Negative,-0.6808,bad cut time manage power standard camera mouth
2843,Samsung Galaxy A54,Smartphone,Amazon,battery,Negative,-0.1531,bad else lawyer see all hope several issue battery draining fast
2844,Samsung Galaxy M53,Smartphone,Flipkart,display,Positive,0.4767,good administration start difficult actually wish enough thousand issue display flickering
2847,Samsung Galaxy Tab S7 FE,Smartphone,Flipkart,performance,Positive,0.2263,worth it issue slow performance
2857,Samsung Galaxy M14,Smartphone,Amazon,performance,Negative,-0.2249,not great range pass line play go use section issue slow performance
2858,Samsung Galaxy Tab S7 FE,Smartphone,Amazon,display,Negative,-0.5096,not great issue display flickering
2864,Samsung Charger 25W,Accessories,Flipkart,display,Positive,0.4404,good issue display flickering
2868,Samsung Galaxy S23,Smartphone,Amazon,performance,Negative,-0.35,software updates are slow
2872,Samsung Buds 2,Accessories,Amazon,battery,Positive,0.25,excellent at less including language issue charging problem
2877,Samsung Galaxy Book 3,Smartphone,Flipkart,performance,Negative,-0.5096,not great issue slow performance
2878,Samsung Galaxy Book 3,Smartphone,Amazon,battery,Positive,0.2263,worth it ground where together this issue battery draining fast
2879,Samsung Galaxy M53,Smartphone,Amazon,display,Negative,-0.5096,not great issue display flickering
2881,Samsung Galaxy S22,Smartphone,Flipkart,battery,Positive,0.4404,good issue battery draining fast
2885,Samsung Galaxy M14,Smartphone,Amazon,battery,Negative,-0.3089,not great fire stock investment issue battery draining fast
2886,Samsung Galaxy S21 FE,Smartphone,Amazon,camera,Negative,-0.3182,average home admit wife majority issue camera quality is poor
2889,Samsung Galaxy Z Fold5,Smartphone,Amazon,display,Positive,0.5859,amazing display quality
2891,Samsung Galaxy Tab A8,Smartphone,Flipkart,camera,Positive,0.6597,worth it give again street many position success safe issue camera quality is poor
2892,Samsung Charger 25W,Accessories,Flipkart,camera,Positive,0.1531,excellent form fast degree issue camera quality is poor
2895,Samsung Galaxy M14,Smartphone,Flipkart,battery,Negative,-0.5423,bad issue battery draining fast
2899,Samsung Galaxy A54,Smartphone,Flipkart,battery,Positive,0.4404,good hot serve several some executive activity issue battery draining fast
2904,Samsung Galaxy Tab S7 FE,Smartphone,Flipkart,camera,Negative,-0.5096,not great lawyer picture economy his make idea use
2913,Samsung Buds 2,Accessories,Amazon,battery,Negative,-0.8188,not great tough operation worry leg fact issue charging problem
2914,Samsung Galaxy M34,Smartphone,Amazon,battery,Positive,0.0516,good issue charging problem
2916,Samsung Galaxy A14,Smartphone,Flipkart,performance,Negative,-0.5096,not great issue slow performance
2931,Samsung Crystal UHD TV,TV,Amazon,sound,Positive,0.5859,speaker quality is amazing
2934,Samsung Galaxy M14,Smartphone,Flipkart,camera,Negative,-0.296,worth it pm media may one race office issue camera quality is poor
2936,Samsung Galaxy M53,Smartphone,Amazon,battery,Positive,0.6369,good huge participant tree perform election inside issue battery draining fast
2937,Samsung Buds Live,Accessories,Flipkart,battery,Negative,-0.6705,waste of money issue charging problem
2942,Samsung Galaxy M53,Smartphone,Flipkart,battery,Negative,-0.128,good those evening amount heart threat son range issue battery draining fast
2949,Samsung Galaxy Book 2,Smartphone,Flipkart,camera,Positive,0.4588,worth it well candidate source would picture possible financial
2953,Samsung Buds 2,Accessories,Flipkart,camera,Positive,0.1531,excellent issue camera quality is poor
2956,Samsung Galaxy A34,Smartphone,Flipkart,display,Positive,0.4215,good low such chance keep can character issue display flickering
2963,Samsung Galaxy S23,Smartphone,Amazon,sound,Positive,0.2263,worth it fact director hold herself sound far box very
2965,Samsung Galaxy Tab A8,Smartphone,Amazon,build_quality,Negative,-0.5423,bad letter build moment democratic investment key small past
2971,Samsung Buds 2,Accessories,Flipkart,battery,Positive,0.5719,excellent issue battery draining fast
2974,Samsung Charger 25W,Accessories,Flipkart,display,Positive,0.6705,worth it behavior above positive condition issue display flickering
2977,Samsung Galaxy Tab A8,Smartphone,Amazon,performance,Negative,-0.4215,waste of money meet something strategy source issue slow performance
2979,Samsung Galaxy Tab A8,Smartphone,Flipkart,battery,Negative,-0.5423,bad record coach word partner concern system power
2983,Samsung Galaxy S22,Smartphone,Amazon,battery,Negative,-0.764,not great foot important character issue charging problem
2986,Samsung Galaxy M14,Smartphone,Flipkart,display,Positive,0.6124,average news say like clearly rule job leave issue display flickering
2988,Samsung Buds Live,Accessories,Amazon,battery,Negative,-0.0772,bad travel probably success deep police share issue charging problem
2991,Samsung Charger 25W,Accessories,Flipkart,camera,Negative,-0.0516,good issue camera quality is poor
3007,Samsung Galaxy S22,Smartphone,Amazon,performance,Negative,-0.4588,bad let help through no up former so player issue slow performance
3008,Samsung Buds Live,Accessories,Flipkart,battery,Negative,-0.4019,average state sometimes prepare deep environment teach issue charging problem
3011,Samsung Galaxy M53,Smartphone,Flipkart,battery,Negative,-0.6705,waste of money issue charging problem
3028,Samsung Buds 2,Accessories,Flipkart,battery,Positive,0.5719,excellent plant consider person garden hold agency issue battery draining fast
3030,Samsung Galaxy Book 3,Smartphone,Amazon,camera,Negative,-0.765,bad everyone mission police police issue camera quality is poor
3031,Samsung Buds Live,Accessories,Flipkart,battery,Positive,0.6124,good computer peace american number body prove answer issue charging problem
3033,Samsung Galaxy A54,Smartphone,Amazon,camera,Positive,0.3818,average simple protect possible house camera
3036,Samsung Soundbar,Other,Flipkart,performance,Negative,-0.35,software updates are slow
3040,Samsung Galaxy A54,Smartphone,Flipkart,display,Negative,-0.2755,not great institution fight their begin all issue display flickering
3041,Samsung Crystal UHD TV,TV,Flipkart,performance,Negative,-0.35,software updates are slow
3042,Samsung Galaxy M53,Smartphone,Amazon,camera,Negative,-0.8316,bad no condition walk issue camera quality is poor
3043,Samsung Galaxy S21 FE,Smartphone,Amazon,battery,Positive,0.3612,worth it various feel reach care him send issue charging problem
3044,Samsung Buds 2,Accessories,Amazon,battery,Negative,-0.35,excellent fall opportunity war product hundred issue charging problem
3051,Samsung Galaxy Book 3,Smartphone,Amazon,performance,Positive,0.5719,excellent question trip purpose issue slow performance
3054,Samsung Galaxy A54,Smartphone,Flipkart,camera,Negative,-0.5096,not great new speech camera similar
3056,Samsung Galaxy M53,Smartphone,Flipkart,camera,Negative,-0.6369,average owner low building last issue camera quality is poor
3059,Samsung Charger 25W,Accessories,Amazon,connectivity,Negative,-0.5096,not great purpose account cell only cultural center network
3061,Samsung Galaxy Z Fold5,Smartphone,Flipkart,performance,Negative,-0.35,software updates are slow
3066,Samsung Galaxy S21 FE,Smartphone,Flipkart,camera,Negative,-0.0516,good report billion season design responsibility each stay issue camera quality is poor
3075,Samsung Galaxy A54,Smartphone,Amazon,display,Positive,0.0516,excellent station all industry measure bad issue display flickering
3076,Samsung Galaxy A14,Smartphone,Amazon,camera,Negative,-0.35,average where each enjoy receive pm issue camera quality is poor
3079,Samsung Galaxy A34,Smartphone,Flipkart,camera,Positive,0.2732,average just high agree special issue camera quality is poor
3081,Samsung Galaxy Tab S7 FE,Smartphone,Amazon,battery,Positive,0.25,worth it matter life task point daughter bed
3088,Samsung Charger 25W,Accessories,Flipkart,battery,Negative,-0.4756,not great point sister water couple improve in today issue charging problem
3094,Samsung Buds 2,Accessories,Amazon,battery,Negative,-0.5423,bad without short woman bill else know issue battery draining fast
3100,Samsung Buds Live,Accessories,Amazon,performance,Negative,-0.35,practice six adult face according use issue slow performance
3107,Samsung Galaxy S22,Smartphone,Flipkart,battery,Positive,0.5859,good environmental another cup laugh bed issue charging problem
3111,Samsung Galaxy Tab S7 FE,Smartphone,Flipkart,camera,Negative,-0.4767,average space minute front which piece issue camera quality is poor
3113,Samsung Galaxy Tab A8,Smartphone,Flipkart,camera,Negative,-0.4767,average issue camera quality is poor
